timestamp,total_usd,deployed_pct,regime,positions_count
2026-04-09T04:21:28.008965+00:00,308.6087,0.0,BEAR,0
2026-04-09T04:26:30.192942+00:00,308.6087,0.0,BEAR,0
2026-04-09T04:31:34.235406+00:00,308.6087,0.0,BEAR,0
2026-04-09T04:36:41.084622+00:00,308.6087,0.0,BEAR,0
2026-04-09T04:41:42.448914+00:00,308.6087,0.0,BEAR,0
2026-04-09T04:46:46.618946+00:00,308.6087,0.0,BEAR,0
2026-04-09T04:51:50.935454+00:00,308.6087,0.0,BEAR,0
2026-04-09T04:56:54.918981+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:01:58.994116+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:07:03.068871+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:12:07.393816+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:17:11.662837+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:22:15.860173+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:27:19.868017+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:32:24.715761+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:37:29.920925+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:42:32.677566+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:47:38.354893+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:52:44.302291+00:00,308.6087,0.0,BEAR,0
2026-04-09T05:57:45.671052+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:02:49.190770+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:07:55.009070+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:12:57.995008+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:18:02.761569+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:23:06.811872+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:28:11.266696+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:33:15.217627+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:38:20.016879+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:43:24.023524+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:48:27.931997+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:53:32.179207+00:00,308.6087,0.0,BEAR,0
2026-04-09T06:58:36.288345+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:03:40.043826+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:08:43.573256+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:13:47.445149+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:18:51.548069+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:23:56.547657+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:28:59.988737+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:34:04.647418+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:39:09.857379+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:44:13.702988+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:49:19.812116+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:54:22.293513+00:00,308.6087,0.0,BEAR,0
2026-04-09T07:59:27.533427+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:04:30.376436+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:09:34.448047+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:14:38.941505+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:19:42.725102+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:24:46.980511+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:29:51.239732+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:34:55.953872+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:39:59.748037+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:45:06.374790+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:50:07.965755+00:00,308.6087,0.0,BEAR,0
2026-04-09T08:55:12.380793+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:00:16.255968+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:05:23.127051+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:10:27.523980+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:15:28.872565+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:20:33.543103+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:25:37.658413+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:30:41.571773+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:35:45.907724+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:40:52.037820+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:45:53.835932+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:50:58.791457+00:00,308.6087,0.0,BEAR,0
2026-04-09T09:56:02.211517+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:01:08.991274+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:06:10.322440+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:11:14.754999+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:16:18.716994+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:21:23.186007+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:26:27.413970+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:31:31.814603+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:36:35.787355+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:41:39.547280+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:46:43.198921+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:51:49.708556+00:00,308.6087,0.0,BEAR,0
2026-04-09T10:56:54.238500+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:01:56.692721+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:07:00.524320+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:12:06.439460+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:17:08.929963+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:22:14.204265+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:27:17.328295+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:32:21.167513+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:37:25.948527+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:42:29.644630+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:47:35.979887+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:52:38.128204+00:00,308.6087,0.0,BEAR,0
2026-04-09T11:57:42.063635+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:02:46.000253+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:07:50.332815+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:12:54.519951+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:18:00.118446+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:23:02.860721+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:28:07.916056+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:33:11.104449+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:38:15.442443+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:43:19.140347+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:48:23.653150+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:53:28.303026+00:00,308.6087,0.0,BEAR,0
2026-04-09T12:58:32.503073+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:03:36.740548+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:08:41.030438+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:13:47.904927+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:18:49.399373+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:23:53.851457+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:28:57.644793+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:34:04.585578+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:39:09.004021+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:44:11.658697+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:49:14.903175+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:54:19.441361+00:00,308.6087,0.0,BEAR,0
2026-04-09T13:59:23.751251+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:04:27.834989+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:09:32.761186+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:14:38.219768+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:19:39.287141+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:24:44.030489+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:29:48.081621+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:34:52.586448+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:39:56.903633+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:45:01.819333+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:50:06.659230+00:00,308.6087,0.0,BEAR,0
2026-04-09T14:55:09.423304+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:00:13.291918+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:05:19.382809+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:10:23.143519+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:15:25.978399+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:20:29.737307+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:25:35.778254+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:30:40.492794+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:35:41.990856+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:40:46.790669+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:45:50.007376+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:50:54.958799+00:00,308.6087,0.0,BEAR,0
2026-04-09T15:55:58.983151+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:01:03.853208+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:06:09.589081+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:11:11.987517+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:16:15.791780+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:21:22.326137+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:26:21.847131+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:31:25.415516+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:36:29.262293+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:41:33.446910+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:46:37.823159+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:51:41.827473+00:00,308.6087,0.0,BEAR,0
2026-04-09T16:56:46.183990+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:01:49.763746+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:06:54.719663+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:11:58.373827+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:17:02.508366+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:22:06.912661+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:27:10.157357+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:32:14.465097+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:37:18.762980+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:42:22.757998+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:47:27.386561+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:52:31.628320+00:00,308.6087,0.0,BEAR,0
2026-04-09T17:57:35.441088+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:02:38.626093+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:07:42.920410+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:12:47.210679+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:17:51.865179+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:22:56.855409+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:27:59.484617+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:33:03.461706+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:38:07.358204+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:43:11.502173+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:48:15.016991+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:53:19.362525+00:00,308.6087,0.0,BEAR,0
2026-04-09T18:58:23.094890+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:03:27.144782+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:08:30.288298+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:13:34.498565+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:18:38.894184+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:23:42.269389+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:28:46.951079+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:33:50.698220+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:38:56.540496+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:43:57.877859+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:49:04.558447+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:54:06.175909+00:00,308.6087,0.0,BEAR,0
2026-04-09T19:59:10.743222+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:04:14.417976+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:09:18.316723+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:14:24.569874+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:19:26.552676+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:24:32.442724+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:29:37.594811+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:34:38.461542+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:39:42.635066+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:44:46.750022+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:49:51.364172+00:00,308.6087,0.0,BEAR,0
2026-04-09T20:54:54.994673+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:00:00.637948+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:05:04.111563+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:10:07.209916+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:15:11.705417+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:20:15.269211+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:25:19.420619+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:30:23.535664+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:35:27.175308+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:40:30.980214+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:45:35.102561+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:50:39.269318+00:00,308.6087,0.0,BEAR,0
2026-04-09T21:55:43.831664+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:00:47.871632+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:05:51.349120+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:10:55.263617+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:15:59.272972+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:21:04.044860+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:26:08.263405+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:31:12.379190+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:36:16.707307+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:41:20.999564+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:46:24.552682+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:51:29.592762+00:00,308.6087,0.0,BEAR,0
2026-04-09T22:56:33.259904+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:01:37.284111+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:06:41.418018+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:11:46.069961+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:16:49.894758+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:21:54.369068+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:26:58.421983+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:32:02.243299+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:37:06.731986+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:42:11.186492+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:47:15.231529+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:52:19.652119+00:00,308.6087,0.0,BEAR,0
2026-04-09T23:57:23.083326+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:02:27.119531+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:07:31.833603+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:12:35.645976+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:17:40.425158+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:22:44.539516+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:27:48.517403+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:32:53.084925+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:37:56.584557+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:43:00.768816+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:48:05.429974+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:53:09.730664+00:00,308.6087,0.0,BEAR,0
2026-04-10T00:58:13.423716+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:03:18.108745+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:08:22.334322+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:13:26.532657+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:18:30.719463+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:23:34.687959+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:28:39.139269+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:33:43.214183+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:38:47.492823+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:43:51.293100+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:48:57.043698+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:53:59.950571+00:00,308.6087,0.0,BEAR,0
2026-04-10T01:59:03.990125+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:04:08.312698+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:09:12.312332+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:14:16.778512+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:19:21.093910+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:24:25.617877+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:29:29.539055+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:34:33.709181+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:39:37.569594+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:44:42.067262+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:49:45.673094+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:54:49.560534+00:00,308.6087,0.0,BEAR,0
2026-04-10T02:59:53.910118+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:04:58.400882+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:10:02.587785+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:15:07.291772+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:20:10.814967+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:25:15.166505+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:30:19.007605+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:35:23.824259+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:40:27.954168+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:45:31.933713+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:50:36.156783+00:00,308.6087,0.0,BEAR,0
2026-04-10T03:55:39.992425+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:00:44.588941+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:05:49.126993+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:10:53.067868+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:15:57.489031+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:21:01.682395+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:26:05.893827+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:31:09.880018+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:36:13.864235+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:41:18.379254+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:46:22.869830+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:51:26.723839+00:00,308.6087,0.0,BEAR,0
2026-04-10T04:56:31.072683+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:01:35.198304+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:06:39.396622+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:11:43.289754+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:16:47.578411+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:21:52.089912+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:26:56.468771+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:32:00.881470+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:37:04.566958+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:42:10.041278+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:47:15.307229+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:52:18.322396+00:00,308.6087,0.0,BEAR,0
2026-04-10T05:57:22.014647+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:02:26.431017+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:07:30.570661+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:12:34.476752+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:17:39.099139+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:22:43.532195+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:27:47.323939+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:32:50.727407+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:37:54.830555+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:42:59.342542+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:48:03.321875+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:53:07.795718+00:00,308.6087,0.0,BEAR,0
2026-04-10T06:58:11.352592+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:03:15.491444+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:08:19.705087+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:13:24.397168+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:18:28.383525+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:23:32.654850+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:28:36.936191+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:33:42.703571+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:38:45.639093+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:43:49.861327+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:48:53.697261+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:53:57.266639+00:00,308.6087,0.0,BEAR,0
2026-04-10T07:59:02.024949+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:04:05.669083+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:09:09.541723+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:14:14.826673+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:19:18.350057+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:24:22.167429+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:29:26.825389+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:34:30.496782+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:39:34.455266+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:44:37.908931+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:49:42.696460+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:54:47.009886+00:00,308.6087,0.0,BEAR,0
2026-04-10T08:59:50.366506+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:04:55.712097+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:10:00.173446+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:15:04.335457+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:20:07.899890+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:25:11.679749+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:30:15.463552+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:35:19.473029+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:40:24.396134+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:45:28.970752+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:50:32.977515+00:00,308.6087,0.0,BEAR,0
2026-04-10T09:55:37.304663+00:00,308.6087,0.0,BEAR,0
2026-04-10T10:00:41.107234+00:00,308.6087,0.0,BEAR,0
2026-04-10T10:05:46.360972+00:00,308.6087,0.0,BEAR,0
2026-04-10T10:10:48.802838+00:00,308.6087,0.0,BEAR,0
2026-04-10T10:15:53.767124+00:00,308.6087,0.0,BEAR,0
