timestamp,pair,tool,direction,score,reason
2026-03-28 19:40:27,BTCUSD,test_tool,long,15.50,test_reason
2026-03-28 20:51:58,HBARUSD,ema_cross_short,short,16.61,max_positions_reached
2026-03-28 20:51:58,PEPEUSD,ema_cross_short,short,16.54,max_positions_reached
2026-03-28 20:51:58,AVAXUSD,ema_cross_short,short,16.44,max_positions_reached
2026-03-28 20:51:58,ADAUSD,ema_cross_short,short,16.34,max_positions_reached
2026-03-28 20:51:58,BNBUSD,ema_cross_short,short,15.84,max_positions_reached
2026-03-28 20:51:58,XRPUSD,ema_cross_short,short,15.21,max_positions_reached
2026-03-28 20:51:58,KAVAUSD,ema_cross_short,short,9.64,max_positions_reached
2026-03-28 20:51:58,LDOUSD,ema_cross_short,short,8.58,max_positions_reached
2026-03-28 20:51:58,ONDOUSD,ema_cross_short,short,7.93,max_positions_reached
2026-03-28 20:51:58,SHIBUSD,ema_cross_short,short,6.69,max_positions_reached
2026-03-28 20:51:58,LDOUSD,simple_buy_uptrend,long,6.11,max_positions_reached
2026-03-28 20:51:58,HYPEUSD,ema_cross_short,short,5.94,max_positions_reached
2026-03-28 20:51:58,TRXUSD,ema_cross_short,short,5.88,max_positions_reached
2026-03-28 20:51:58,BCHUSD,ema_cross_short,short,5.67,max_positions_reached
2026-03-28 20:51:58,DOGEUSD,ema_cross_short,short,5.24,max_positions_reached
2026-03-28 20:51:58,ETHUSD,entropy_short,short,1.34,max_positions_reached
2026-03-28 20:51:58,KAVAUSD,entropy_short,short,0.70,max_positions_reached
2026-03-28 20:51:58,DOGEUSD,entropy_short,short,0.34,max_positions_reached
2026-03-28 20:51:58,SHIBUSD,entropy_short,short,0.14,max_positions_reached
2026-03-28 20:56:01,ETHUSD,ema_cross_short,short,17.00,max_positions_reached
2026-03-28 20:56:01,PEPEUSD,ema_cross_short,short,16.84,max_positions_reached
2026-03-28 20:56:01,HBARUSD,ema_cross_short,short,16.72,max_positions_reached
2026-03-28 20:56:01,AVAXUSD,ema_cross_short,short,16.72,max_positions_reached
2026-03-28 20:56:01,ADAUSD,ema_cross_short,short,16.43,max_positions_reached
2026-03-28 20:56:01,BNBUSD,ema_cross_short,short,15.92,max_positions_reached
2026-03-28 20:56:01,XRPUSD,ema_cross_short,short,15.26,max_positions_reached
2026-03-28 20:56:01,ICPUSD,ema_cross_short,short,14.15,max_positions_reached
2026-03-28 20:56:01,KAVAUSD,ema_cross_short,short,9.64,max_positions_reached
2026-03-28 20:56:01,LDOUSD,ema_cross_short,short,8.58,max_positions_reached
2026-03-28 20:56:01,ONDOUSD,ema_cross_short,short,7.93,max_positions_reached
2026-03-28 20:56:01,SHIBUSD,ema_cross_short,short,6.69,max_positions_reached
2026-03-28 20:56:01,LDOUSD,simple_buy_uptrend,long,6.11,max_positions_reached
2026-03-28 20:56:01,TRXUSD,ema_cross_short,short,5.94,max_positions_reached
2026-03-28 20:56:01,HYPEUSD,ema_cross_short,short,5.92,max_positions_reached
2026-03-28 20:56:01,BCHUSD,ema_cross_short,short,5.69,max_positions_reached
2026-03-28 20:56:01,DOGEUSD,ema_cross_short,short,5.27,max_positions_reached
2026-03-28 20:56:01,ETHUSD,entropy_short,short,1.34,max_positions_reached
2026-03-28 20:56:01,KAVAUSD,entropy_short,short,0.70,max_positions_reached
2026-03-28 20:56:01,DOGEUSD,entropy_short,short,0.34,max_positions_reached
2026-03-28 20:56:01,ICPUSD,distribution_short,short,0.15,max_positions_reached
2026-03-28 20:56:01,SHIBUSD,entropy_short,short,0.14,max_positions_reached
2026-03-28 21:01:05,UNIUSD,ema_cross_short,short,18.31,max_positions_reached
2026-03-28 21:01:05,ETHUSD,ema_cross_short,short,16.78,max_positions_reached
2026-03-28 21:01:05,AVAXUSD,ema_cross_short,short,16.35,max_positions_reached
2026-03-28 21:01:05,HBARUSD,ema_cross_short,short,16.05,max_positions_reached
2026-03-28 21:01:05,PEPEUSD,ema_cross_short,short,16.03,max_positions_reached
2026-03-28 21:01:05,BNBUSD,ema_cross_short,short,15.93,max_positions_reached
2026-03-28 21:01:05,ADAUSD,ema_cross_short,short,15.85,max_positions_reached
2026-03-28 21:01:05,XRPUSD,ema_cross_short,short,14.88,max_positions_reached
2026-03-28 21:01:05,ICPUSD,ema_cross_short,short,13.84,max_positions_reached
2026-03-28 21:01:05,UNIUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,AVAXUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,ETHUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,XLMUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,XRPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,ADAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,PEPEUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,BNBUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,HBARUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,ARBUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,JUPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,ICPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,ENAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:01:05,KAVAUSD,ema_cross_short,short,9.67,max_positions_reached
2026-03-28 21:01:05,ONDOUSD,simple_buy_uptrend,long,8.20,max_positions_reached
2026-03-28 21:01:05,LDOUSD,ema_cross_short,short,8.01,max_positions_reached
2026-03-28 21:01:05,ONDOUSD,ema_cross_short,short,7.59,max_positions_reached
2026-03-28 21:01:05,SHIBUSD,ema_cross_short,short,6.66,max_positions_reached
2026-03-28 21:01:05,LDOUSD,simple_buy_uptrend,long,6.57,max_positions_reached
2026-03-28 21:01:05,HYPEUSD,ema_cross_short,short,5.85,max_positions_reached
2026-03-28 21:01:05,TRXUSD,ema_cross_short,short,5.65,max_positions_reached
2026-03-28 21:01:05,BCHUSD,ema_cross_short,short,5.47,max_positions_reached
2026-03-28 21:01:05,DOGEUSD,ema_cross_short,short,4.93,max_positions_reached
2026-03-28 21:01:05,DOGEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:01:05,SHIBUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:01:05,TRXUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:01:05,HYPEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:01:05,ONDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:01:05,LDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:01:05,BCHUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:01:05,KAVAUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:01:05,LDOUSD,alt_btc_revert_t3,short,2.46,max_positions_reached
2026-03-28 21:01:05,ETHUSD,entropy_short,short,1.53,max_positions_reached
2026-03-28 21:01:05,HYPEUSD,distribution_short,short,1.34,max_positions_reached
2026-03-28 21:01:05,KAVAUSD,entropy_short,short,0.88,max_positions_reached
2026-03-28 21:01:05,ICPUSD,distribution_short,short,0.40,max_positions_reached
2026-03-28 21:01:05,DOGEUSD,entropy_short,short,0.38,max_positions_reached
2026-03-28 21:01:05,SHIBUSD,entropy_short,short,0.23,max_positions_reached
2026-03-28 21:01:05,XRPUSD,distribution_short,short,0.07,max_positions_reached
2026-03-28 21:01:05,ADAUSD,distribution_short,short,0.01,max_positions_reached
2026-03-28 21:01:05,HBARUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:01:05,DOGEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:01:05,PEPEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:03:38,ENAUSD,ema_cross_short,short,23.77,pair_already_open
2026-03-28 21:03:38,ARBUSD,ema_cross_short,short,18.36,max_positions_reached
2026-03-28 21:03:38,ETHUSD,ema_cross_short,short,16.85,max_positions_reached
2026-03-28 21:03:38,PEPEUSD,ema_cross_short,short,16.17,max_positions_reached
2026-03-28 21:03:38,HBARUSD,ema_cross_short,short,16.13,max_positions_reached
2026-03-28 21:03:38,AVAXUSD,ema_cross_short,short,16.08,max_positions_reached
2026-03-28 21:03:38,ADAUSD,ema_cross_short,short,15.93,max_positions_reached
2026-03-28 21:03:38,BNBUSD,ema_cross_short,short,15.87,max_positions_reached
2026-03-28 21:03:38,XRPUSD,ema_cross_short,short,14.86,max_positions_reached
2026-03-28 21:03:38,ICPUSD,ema_cross_short,short,13.84,max_positions_reached
2026-03-28 21:03:38,AVAXUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,ETHUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,XLMUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,XRPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,ADAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,PEPEUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,BNBUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,HBARUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,ARBUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,JUPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,ICPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,ENAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:03:38,KAVAUSD,ema_cross_short,short,9.67,max_positions_reached
2026-03-28 21:03:38,ONDOUSD,simple_buy_uptrend,long,8.17,max_positions_reached
2026-03-28 21:03:38,LDOUSD,ema_cross_short,short,8.01,max_positions_reached
2026-03-28 21:03:38,ONDOUSD,ema_cross_short,short,7.58,max_positions_reached
2026-03-28 21:03:38,LDOUSD,simple_buy_uptrend,long,6.57,max_positions_reached
2026-03-28 21:03:38,SHIBUSD,ema_cross_short,short,6.54,max_positions_reached
2026-03-28 21:03:38,HYPEUSD,ema_cross_short,short,5.74,max_positions_reached
2026-03-28 21:03:38,TRXUSD,ema_cross_short,short,5.65,max_positions_reached
2026-03-28 21:03:38,BCHUSD,ema_cross_short,short,5.40,max_positions_reached
2026-03-28 21:03:38,DOGEUSD,ema_cross_short,short,4.94,max_positions_reached
2026-03-28 21:03:38,DOGEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:03:38,SHIBUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:03:38,TRXUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:03:38,HYPEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:03:38,ONDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:03:38,LDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:03:38,BCHUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:03:38,KAVAUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:03:38,LDOUSD,alt_btc_revert_t3,short,2.46,max_positions_reached
2026-03-28 21:03:38,APTUSD,btc_alt_spread,long,1.58,max_positions_reached
2026-03-28 21:03:38,ETHUSD,entropy_short,short,1.53,max_positions_reached
2026-03-28 21:03:38,HYPEUSD,distribution_short,short,1.34,max_positions_reached
2026-03-28 21:03:38,KAVAUSD,entropy_short,short,0.88,max_positions_reached
2026-03-28 21:03:38,ICPUSD,distribution_short,short,0.40,max_positions_reached
2026-03-28 21:03:38,DOGEUSD,entropy_short,short,0.38,max_positions_reached
2026-03-28 21:03:38,SHIBUSD,entropy_short,short,0.23,max_positions_reached
2026-03-28 21:03:38,XRPUSD,distribution_short,short,0.07,max_positions_reached
2026-03-28 21:03:38,ADAUSD,distribution_short,short,0.01,max_positions_reached
2026-03-28 21:03:38,HBARUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:03:38,DOGEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:03:38,PEPEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:04:26,ENAUSD,reconciled,long,0.00,pending_abandoned: price drift 5.7% > 2% (was $0.0883, now $0.0933)
2026-03-28 21:04:27,ETHUSD,ema_cross_short,short,16.85,max_positions_reached
2026-03-28 21:04:27,PEPEUSD,ema_cross_short,short,16.17,max_positions_reached
2026-03-28 21:04:27,HBARUSD,ema_cross_short,short,16.16,max_positions_reached
2026-03-28 21:04:27,AVAXUSD,ema_cross_short,short,16.08,max_positions_reached
2026-03-28 21:04:27,ADAUSD,ema_cross_short,short,15.93,max_positions_reached
2026-03-28 21:04:27,BNBUSD,ema_cross_short,short,15.87,max_positions_reached
2026-03-28 21:04:27,XRPUSD,ema_cross_short,short,14.88,max_positions_reached
2026-03-28 21:04:27,ICPUSD,ema_cross_short,short,13.73,max_positions_reached
2026-03-28 21:04:27,AVAXUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,ETHUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,XLMUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,XRPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,ADAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,PEPEUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,BNBUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,HBARUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,ARBUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,JUPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,ICPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,ENAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:04:27,KAVAUSD,ema_cross_short,short,9.67,max_positions_reached
2026-03-28 21:04:27,ONDOUSD,simple_buy_uptrend,long,8.17,max_positions_reached
2026-03-28 21:04:27,LDOUSD,ema_cross_short,short,8.01,max_positions_reached
2026-03-28 21:04:27,ONDOUSD,ema_cross_short,short,7.58,max_positions_reached
2026-03-28 21:04:27,LDOUSD,simple_buy_uptrend,long,6.57,max_positions_reached
2026-03-28 21:04:27,SHIBUSD,ema_cross_short,short,6.54,max_positions_reached
2026-03-28 21:04:27,HYPEUSD,ema_cross_short,short,5.74,max_positions_reached
2026-03-28 21:04:27,TRXUSD,ema_cross_short,short,5.65,max_positions_reached
2026-03-28 21:04:27,BCHUSD,ema_cross_short,short,5.40,max_positions_reached
2026-03-28 21:04:27,DOGEUSD,ema_cross_short,short,4.94,max_positions_reached
2026-03-28 21:04:27,DOGEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:04:27,SHIBUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:04:27,TRXUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:04:27,HYPEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:04:27,ONDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:04:27,LDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:04:27,BCHUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:04:27,KAVAUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:04:27,LDOUSD,alt_btc_revert_t3,short,2.47,max_positions_reached
2026-03-28 21:04:27,APTUSD,btc_alt_spread,long,1.57,max_positions_reached
2026-03-28 21:04:27,ETHUSD,entropy_short,short,1.53,max_positions_reached
2026-03-28 21:04:27,HYPEUSD,distribution_short,short,1.34,max_positions_reached
2026-03-28 21:04:27,KAVAUSD,entropy_short,short,0.88,max_positions_reached
2026-03-28 21:04:27,ICPUSD,distribution_short,short,0.40,max_positions_reached
2026-03-28 21:04:27,DOGEUSD,entropy_short,short,0.38,max_positions_reached
2026-03-28 21:04:27,SHIBUSD,entropy_short,short,0.23,max_positions_reached
2026-03-28 21:04:27,XRPUSD,distribution_short,short,0.07,max_positions_reached
2026-03-28 21:04:27,ADAUSD,distribution_short,short,0.01,max_positions_reached
2026-03-28 21:04:27,DOGEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:04:27,HBARUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:04:27,PEPEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:09:30,ETHUSD,ema_cross_short,short,16.27,max_positions_reached
2026-03-28 21:09:30,HBARUSD,ema_cross_short,short,15.97,max_positions_reached
2026-03-28 21:09:30,BNBUSD,ema_cross_short,short,15.81,max_positions_reached
2026-03-28 21:09:30,ADAUSD,ema_cross_short,short,15.63,max_positions_reached
2026-03-28 21:09:30,PEPEUSD,ema_cross_short,short,15.44,max_positions_reached
2026-03-28 21:09:30,XRPUSD,ema_cross_short,short,14.61,max_positions_reached
2026-03-28 21:09:30,UNIUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,ETHUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,XLMUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,XRPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,ADAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,PEPEUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,BNBUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,HBARUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,JUPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,ENAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:09:30,KAVAUSD,ema_cross_short,short,9.41,max_positions_reached
2026-03-28 21:09:30,LDOUSD,ema_cross_short,short,8.01,max_positions_reached
2026-03-28 21:09:30,ONDOUSD,simple_buy_uptrend,long,7.98,max_positions_reached
2026-03-28 21:09:30,ONDOUSD,ema_cross_short,short,7.48,max_positions_reached
2026-03-28 21:09:30,LDOUSD,simple_buy_uptrend,long,6.57,max_positions_reached
2026-03-28 21:09:30,SHIBUSD,ema_cross_short,short,6.41,max_positions_reached
2026-03-28 21:09:30,TRXUSD,ema_cross_short,short,5.62,max_positions_reached
2026-03-28 21:09:30,HYPEUSD,ema_cross_short,short,5.59,max_positions_reached
2026-03-28 21:09:30,BCHUSD,ema_cross_short,short,5.40,max_positions_reached
2026-03-28 21:09:30,DOGEUSD,ema_cross_short,short,4.88,max_positions_reached
2026-03-28 21:09:30,DOGEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:09:30,SHIBUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:09:30,TRXUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:09:30,HYPEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:09:30,ONDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:09:30,LDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:09:30,BCHUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:09:30,KAVAUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:09:30,XLMUSD,simple_buy_uptrend,long,2.75,max_positions_reached
2026-03-28 21:09:30,LDOUSD,alt_btc_revert_t3,short,2.56,max_positions_reached
2026-03-28 21:09:30,APTUSD,btc_alt_spread,long,2.05,max_positions_reached
2026-03-28 21:09:30,HYPEUSD,distribution_short,short,1.34,max_positions_reached
2026-03-28 21:09:30,ETHUSD,entropy_short,short,1.34,max_positions_reached
2026-03-28 21:09:30,KAVAUSD,entropy_short,short,0.82,max_positions_reached
2026-03-28 21:09:30,DOGEUSD,entropy_short,short,0.38,max_positions_reached
2026-03-28 21:09:30,SHIBUSD,entropy_short,short,0.14,max_positions_reached
2026-03-28 21:09:30,XRPUSD,distribution_short,short,0.07,max_positions_reached
2026-03-28 21:09:30,ADAUSD,distribution_short,short,0.01,max_positions_reached
2026-03-28 21:09:30,HBARUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:09:30,DOGEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:09:30,PEPEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:14:33,HBARUSD,ema_cross_short,short,16.00,max_positions_reached
2026-03-28 21:14:33,BNBUSD,ema_cross_short,short,15.70,max_positions_reached
2026-03-28 21:14:33,PEPEUSD,ema_cross_short,short,15.29,max_positions_reached
2026-03-28 21:14:33,XRPUSD,ema_cross_short,short,14.76,max_positions_reached
2026-03-28 21:14:33,ATOMUSD,ema_cross_short,short,14.34,max_positions_reached
2026-03-28 21:14:33,LTCUSD,ema_cross_short,short,13.71,max_positions_reached
2026-03-28 21:14:33,ETHUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,XLMUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,XRPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,ATOMUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,LTCUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,PEPEUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,BNBUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,HBARUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,JUPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,ENAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:33,KAVAUSD,ema_cross_short,short,9.41,max_positions_reached
2026-03-28 21:14:33,ONDOUSD,simple_buy_uptrend,long,7.85,max_positions_reached
2026-03-28 21:14:33,LDOUSD,ema_cross_short,short,7.54,max_positions_reached
2026-03-28 21:14:33,ONDOUSD,ema_cross_short,short,7.41,max_positions_reached
2026-03-28 21:14:33,SHIBUSD,ema_cross_short,short,6.29,max_positions_reached
2026-03-28 21:14:33,LDOUSD,simple_buy_uptrend,long,5.69,max_positions_reached
2026-03-28 21:14:33,HYPEUSD,ema_cross_short,short,5.57,max_positions_reached
2026-03-28 21:14:33,TRXUSD,ema_cross_short,short,5.52,max_positions_reached
2026-03-28 21:14:33,BCHUSD,ema_cross_short,short,5.35,max_positions_reached
2026-03-28 21:14:33,DOGEUSD,ema_cross_short,short,4.91,max_positions_reached
2026-03-28 21:14:33,DOGEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:33,SHIBUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:33,TRXUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:33,HYPEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:33,ONDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:33,LDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:33,BCHUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:33,KAVAUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:33,XLMUSD,simple_buy_uptrend,long,2.77,max_positions_reached
2026-03-28 21:14:33,APTUSD,btc_alt_spread,long,1.45,max_positions_reached
2026-03-28 21:14:33,HYPEUSD,distribution_short,short,1.34,max_positions_reached
2026-03-28 21:14:33,ETHUSD,entropy_short,short,1.34,max_positions_reached
2026-03-28 21:14:33,LTCUSD,entropy_short,short,0.85,max_positions_reached
2026-03-28 21:14:33,KAVAUSD,entropy_short,short,0.82,max_positions_reached
2026-03-28 21:14:33,DOGEUSD,entropy_short,short,0.38,max_positions_reached
2026-03-28 21:14:33,XRPUSD,distribution_short,short,0.07,max_positions_reached
2026-03-28 21:14:33,HBARUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:14:33,DOGEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:14:33,PEPEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:14:38,HBARUSD,ema_cross_short,short,15.70,max_positions_reached
2026-03-28 21:14:38,BNBUSD,ema_cross_short,short,15.70,max_positions_reached
2026-03-28 21:14:38,PEPEUSD,ema_cross_short,short,15.37,max_positions_reached
2026-03-28 21:14:38,XRPUSD,ema_cross_short,short,14.50,max_positions_reached
2026-03-28 21:14:38,ATOMUSD,ema_cross_short,short,14.34,max_positions_reached
2026-03-28 21:14:38,LTCUSD,ema_cross_short,short,13.84,max_positions_reached
2026-03-28 21:14:38,ETHUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,XLMUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,XRPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,ATOMUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,LTCUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,PEPEUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,BNBUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,HBARUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,JUPUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,ENAUSD,late_us_short,short,13.00,max_positions_reached
2026-03-28 21:14:38,KAVAUSD,ema_cross_short,short,9.41,max_positions_reached
2026-03-28 21:14:38,ONDOUSD,simple_buy_uptrend,long,7.85,max_positions_reached
2026-03-28 21:14:38,LDOUSD,ema_cross_short,short,7.54,max_positions_reached
2026-03-28 21:14:38,ONDOUSD,ema_cross_short,short,7.41,max_positions_reached
2026-03-28 21:14:38,SHIBUSD,ema_cross_short,short,6.29,max_positions_reached
2026-03-28 21:14:38,LDOUSD,simple_buy_uptrend,long,5.69,max_positions_reached
2026-03-28 21:14:38,HYPEUSD,ema_cross_short,short,5.57,max_positions_reached
2026-03-28 21:14:38,TRXUSD,ema_cross_short,short,5.52,max_positions_reached
2026-03-28 21:14:38,BCHUSD,ema_cross_short,short,5.35,max_positions_reached
2026-03-28 21:14:38,DOGEUSD,ema_cross_short,short,4.91,max_positions_reached
2026-03-28 21:14:38,DOGEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:38,SHIBUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:38,TRXUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:38,HYPEUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:38,ONDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:38,LDOUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:38,BCHUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:38,KAVAUSD,late_us_short,short,4.00,max_positions_reached
2026-03-28 21:14:38,XLMUSD,simple_buy_uptrend,long,2.77,max_positions_reached
2026-03-28 21:14:38,APTUSD,btc_alt_spread,long,1.95,max_positions_reached
2026-03-28 21:14:38,HYPEUSD,distribution_short,short,1.34,max_positions_reached
2026-03-28 21:14:38,ETHUSD,entropy_short,short,1.34,max_positions_reached
2026-03-28 21:14:38,LTCUSD,entropy_short,short,0.85,max_positions_reached
2026-03-28 21:14:38,KAVAUSD,entropy_short,short,0.82,max_positions_reached
2026-03-28 21:14:38,DOGEUSD,entropy_short,short,0.38,max_positions_reached
2026-03-28 21:14:38,XRPUSD,distribution_short,short,0.07,max_positions_reached
2026-03-28 21:14:38,HBARUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:14:38,DOGEUSD,distribution_short,short,0.00,max_positions_reached
2026-03-28 21:14:38,PEPEUSD,distribution_short,short,0.00,max_positions_reached
