timestamp,open,high,low,close,volume
2024-01-02 00:00:00+00:00,0.08,0.0838,0.0786,0.08,1342155.0
2024-01-02 04:00:00+00:00,0.08,0.0834,0.0799,0.0832,1047743.0
2024-01-02 08:00:00+00:00,0.0832,0.0872,0.0811,0.0821,1824078.0
2024-01-02 12:00:00+00:00,0.0821,0.0942,0.0803,0.0874,769902.0
2024-01-02 16:00:00+00:00,0.0874,0.1027,0.0857,0.1021,1006651.0
2024-01-02 20:00:00+00:00,0.1021,0.1075,0.0963,0.099,1808280.0
2024-01-03 00:00:00+00:00,0.099,0.0997,0.095,0.096,1069398.0
2024-01-03 04:00:00+00:00,0.096,0.117,0.0956,0.1168,3290034.0
2024-01-03 08:00:00+00:00,0.1168,0.131,0.1161,0.1303,962557.0
2024-01-03 12:00:00+00:00,0.1303,0.132,0.1205,0.1212,1177151.0
2024-01-03 16:00:00+00:00,0.1212,0.1312,0.1211,0.1311,785462.0
2024-01-03 20:00:00+00:00,0.1311,0.1322,0.1207,0.1221,1211255.0
2024-01-04 00:00:00+00:00,0.1221,0.1256,0.1079,0.1136,576625.0
2024-01-04 04:00:00+00:00,0.1136,0.118,0.1133,0.1178,870552.0
2024-01-04 08:00:00+00:00,0.1178,0.1186,0.082,0.0841,906466.0
2024-01-04 12:00:00+00:00,0.0841,0.0859,0.0608,0.0624,2509616.0
2024-01-04 16:00:00+00:00,0.0624,0.0645,0.0559,0.0572,1789393.0
2024-01-04 20:00:00+00:00,0.0572,0.0587,0.0467,0.0485,611770.0
2024-01-05 00:00:00+00:00,0.0485,0.0515,0.0484,0.0509,2229173.0
2024-01-05 04:00:00+00:00,0.0509,0.0519,0.0415,0.044,4900046.0
2024-01-05 08:00:00+00:00,0.044,0.0449,0.0345,0.0347,1670477.0
2024-01-05 12:00:00+00:00,0.0347,0.0425,0.0347,0.0424,1206714.0
2024-01-05 16:00:00+00:00,0.0424,0.0426,0.0406,0.041,4508265.0
2024-01-05 20:00:00+00:00,0.041,0.0419,0.0404,0.0415,534616.0
2024-01-06 00:00:00+00:00,0.0415,0.0416,0.0327,0.0327,1648180.0
2024-01-06 04:00:00+00:00,0.0327,0.0331,0.0298,0.0301,1357906.0
2024-01-06 08:00:00+00:00,0.0301,0.0308,0.0296,0.0306,2064573.0
2024-01-06 12:00:00+00:00,0.0306,0.0307,0.0254,0.0254,1809418.0
2024-01-06 16:00:00+00:00,0.0254,0.027,0.0251,0.0269,914261.0
2024-01-06 20:00:00+00:00,0.0269,0.0275,0.0243,0.0245,786904.0
2024-01-07 00:00:00+00:00,0.0245,0.0246,0.0232,0.0235,949915.0
2024-01-07 04:00:00+00:00,0.0235,0.0235,0.0214,0.0214,765431.0
2024-01-07 08:00:00+00:00,0.0214,0.0274,0.0214,0.0274,1882522.0
2024-01-07 12:00:00+00:00,0.0274,0.0275,0.0272,0.0273,755298.0
2024-01-07 16:00:00+00:00,0.0273,0.0283,0.0228,0.0231,693359.0
2024-01-07 20:00:00+00:00,0.0231,0.0261,0.023,0.026,2575383.0
2024-01-08 00:00:00+00:00,0.026,0.0263,0.0211,0.0213,1204235.0
2024-01-08 04:00:00+00:00,0.0213,0.022,0.0212,0.022,582936.0
2024-01-08 08:00:00+00:00,0.022,0.0221,0.0155,0.0156,1725332.0
2024-01-08 12:00:00+00:00,0.0156,0.016,0.0123,0.0125,1647894.0
2024-01-08 16:00:00+00:00,0.0125,0.0131,0.0124,0.0129,456787.0
2024-01-08 20:00:00+00:00,0.0129,0.0143,0.0129,0.0143,1578903.0
2024-01-09 00:00:00+00:00,0.0143,0.0148,0.0142,0.0147,641280.0
2024-01-09 04:00:00+00:00,0.0147,0.0147,0.0145,0.0145,2462141.0
2024-01-09 08:00:00+00:00,0.0145,0.0146,0.0138,0.0139,1467268.0
2024-01-09 12:00:00+00:00,0.0139,0.014,0.0107,0.0108,1358942.0
2024-01-09 16:00:00+00:00,0.0108,0.0108,0.0097,0.0097,908223.0
2024-01-09 20:00:00+00:00,0.0097,0.0097,0.009,0.009,1140133.0
2024-01-10 00:00:00+00:00,0.009,0.0105,0.009,0.0105,2012612.0
2024-01-10 04:00:00+00:00,0.0105,0.0113,0.0102,0.011,1145748.0
2024-01-10 08:00:00+00:00,0.011,0.0117,0.0078,0.0081,1603585.0
2024-01-10 12:00:00+00:00,0.0081,0.0086,0.0081,0.0085,1185851.0
2024-01-10 16:00:00+00:00,0.0085,0.0086,0.0079,0.0081,863124.0
2024-01-10 20:00:00+00:00,0.0081,0.0081,0.0072,0.0073,1093861.0
2024-01-11 00:00:00+00:00,0.0073,0.008,0.0072,0.0079,451558.0
2024-01-11 04:00:00+00:00,0.0079,0.0093,0.0078,0.0092,2391962.0
2024-01-11 08:00:00+00:00,0.0092,0.0107,0.0089,0.0105,1654773.0
2024-01-11 12:00:00+00:00,0.0105,0.0108,0.0089,0.0092,931675.0
2024-01-11 16:00:00+00:00,0.0092,0.0093,0.0087,0.0088,2927892.0
2024-01-11 20:00:00+00:00,0.0088,0.0093,0.0088,0.0092,1206544.0
2024-01-12 00:00:00+00:00,0.0092,0.0108,0.0091,0.0106,860806.0
2024-01-12 04:00:00+00:00,0.0106,0.0106,0.0098,0.0099,1856292.0
2024-01-12 08:00:00+00:00,0.0099,0.0099,0.0095,0.0096,1314682.0
2024-01-12 12:00:00+00:00,0.0096,0.0096,0.008,0.008,1817068.0
2024-01-12 16:00:00+00:00,0.008,0.0081,0.0065,0.0066,1238386.0
2024-01-12 20:00:00+00:00,0.0066,0.0075,0.0066,0.0074,1718300.0
2024-01-13 00:00:00+00:00,0.0074,0.009,0.0074,0.009,1418117.0
2024-01-13 04:00:00+00:00,0.009,0.0091,0.0086,0.0089,1355193.0
2024-01-13 08:00:00+00:00,0.0089,0.0102,0.0089,0.0102,560462.0
2024-01-13 12:00:00+00:00,0.0102,0.0109,0.0101,0.0108,940856.0
2024-01-13 16:00:00+00:00,0.0108,0.0108,0.0098,0.0098,3038207.0
2024-01-13 20:00:00+00:00,0.0098,0.0103,0.0098,0.0103,796367.0
2024-01-14 00:00:00+00:00,0.0103,0.0127,0.0103,0.0127,1255571.0
2024-01-14 04:00:00+00:00,0.0127,0.0128,0.0127,0.0127,807459.0
2024-01-14 08:00:00+00:00,0.0127,0.0161,0.0125,0.0156,926025.0
2024-01-14 12:00:00+00:00,0.0156,0.0157,0.0095,0.0095,720340.0
2024-01-14 16:00:00+00:00,0.0095,0.0112,0.0093,0.0107,1225896.0
2024-01-14 20:00:00+00:00,0.0107,0.011,0.0107,0.0109,1118431.0
2024-01-15 00:00:00+00:00,0.0109,0.0109,0.0104,0.0104,1098665.0
2024-01-15 04:00:00+00:00,0.0104,0.0107,0.0103,0.0106,973851.0
2024-01-15 08:00:00+00:00,0.0106,0.0107,0.0074,0.0075,1924134.0
2024-01-15 12:00:00+00:00,0.0075,0.0076,0.0072,0.0072,1823125.0
2024-01-15 16:00:00+00:00,0.0072,0.0077,0.0072,0.0076,1060346.0
2024-01-15 20:00:00+00:00,0.0076,0.0094,0.0076,0.0093,1253737.0
2024-01-16 00:00:00+00:00,0.0093,0.0094,0.0083,0.0086,1066753.0
2024-01-16 04:00:00+00:00,0.0086,0.0088,0.0073,0.0076,1814816.0
2024-01-16 08:00:00+00:00,0.0076,0.0078,0.0069,0.007,2472466.0
2024-01-16 12:00:00+00:00,0.007,0.0081,0.007,0.008,1035242.0
2024-01-16 16:00:00+00:00,0.008,0.0085,0.0079,0.0084,1211662.0
2024-01-16 20:00:00+00:00,0.0084,0.0085,0.0078,0.0078,1460527.0
2024-01-17 00:00:00+00:00,0.0078,0.0084,0.0077,0.0084,752516.0
2024-01-17 04:00:00+00:00,0.0084,0.0085,0.0084,0.0085,1059507.0
2024-01-17 08:00:00+00:00,0.0085,0.0098,0.0084,0.0098,691188.0
2024-01-17 12:00:00+00:00,0.0098,0.0098,0.0087,0.0088,541321.0
2024-01-17 16:00:00+00:00,0.0088,0.0088,0.0083,0.0083,1372536.0
2024-01-17 20:00:00+00:00,0.0083,0.0085,0.0077,0.0079,967026.0
2024-01-18 00:00:00+00:00,0.0079,0.0079,0.0061,0.0061,1829863.0
2024-01-18 04:00:00+00:00,0.0061,0.0064,0.0061,0.0064,1127792.0
2024-01-18 08:00:00+00:00,0.0064,0.0067,0.0064,0.0067,688656.0
2024-01-18 12:00:00+00:00,0.0067,0.0069,0.0065,0.0067,984318.0
2024-01-18 16:00:00+00:00,0.0067,0.0068,0.0064,0.0065,593507.0
2024-01-18 20:00:00+00:00,0.0065,0.0065,0.0051,0.0051,3263167.0
2024-01-19 00:00:00+00:00,0.0051,0.0052,0.0047,0.0048,601524.0
2024-01-19 04:00:00+00:00,0.0048,0.0049,0.0045,0.0046,1042704.0
2024-01-19 08:00:00+00:00,0.0046,0.0046,0.004,0.004,805735.0
2024-01-19 12:00:00+00:00,0.004,0.0041,0.0039,0.0039,1421052.0
2024-01-19 16:00:00+00:00,0.0039,0.0042,0.0039,0.0042,1004583.0
2024-01-19 20:00:00+00:00,0.0042,0.0054,0.0042,0.0054,1429565.0
2024-01-20 00:00:00+00:00,0.0054,0.0055,0.0054,0.0055,1658471.0
2024-01-20 04:00:00+00:00,0.0055,0.0059,0.0054,0.0057,1136401.0
2024-01-20 08:00:00+00:00,0.0057,0.0058,0.0056,0.0057,1333155.0
2024-01-20 12:00:00+00:00,0.0057,0.0057,0.0041,0.0041,1133197.0
2024-01-20 16:00:00+00:00,0.0041,0.0041,0.004,0.0041,499455.0
2024-01-20 20:00:00+00:00,0.0041,0.0041,0.0041,0.0041,1087111.0
2024-01-21 00:00:00+00:00,0.0041,0.0056,0.0041,0.0056,1779533.0
2024-01-21 04:00:00+00:00,0.0056,0.0057,0.0054,0.0054,1481347.0
2024-01-21 08:00:00+00:00,0.0054,0.0057,0.0054,0.0057,1094589.0
2024-01-21 12:00:00+00:00,0.0057,0.0057,0.0056,0.0057,1121451.0
2024-01-21 16:00:00+00:00,0.0057,0.0057,0.0047,0.0047,672887.0
2024-01-21 20:00:00+00:00,0.0047,0.0055,0.0047,0.0055,3901546.0
2024-01-22 00:00:00+00:00,0.0055,0.0063,0.0052,0.0061,1235913.0
