timestamp,open,high,low,close,volume
2024-01-02 00:00:00+00:00,60.0,62.82,58.94,60.0,1342155.0
2024-01-02 04:00:00+00:00,60.0,62.17,59.91,61.99,1029873.0
2024-01-02 08:00:00+00:00,61.99,64.99,60.56,61.31,1815993.0
2024-01-02 12:00:00+00:00,61.31,69.89,59.94,64.85,757325.0
2024-01-02 16:00:00+00:00,64.85,75.29,63.58,74.89,978741.0
2024-01-02 20:00:00+00:00,74.89,78.78,70.77,72.77,1798346.0
2024-01-03 00:00:00+00:00,72.77,73.26,69.91,70.62,1064414.0
2024-01-03 04:00:00+00:00,70.62,85.33,70.33,85.18,3223657.0
2024-01-03 08:00:00+00:00,85.18,95.51,84.66,95.0,962103.0
2024-01-03 12:00:00+00:00,95.0,96.21,87.87,88.33,1177845.0
2024-01-03 16:00:00+00:00,88.33,95.6,88.25,95.54,784964.0
2024-01-03 20:00:00+00:00,95.54,96.36,87.96,88.93,1212125.0
2024-01-04 00:00:00+00:00,88.93,91.48,78.55,82.74,577076.0
2024-01-04 04:00:00+00:00,82.74,85.9,82.51,85.78,869754.0
2024-01-04 08:00:00+00:00,85.78,86.36,59.68,61.19,906999.0
2024-01-04 12:00:00+00:00,61.19,62.52,44.2,45.38,2511268.0
2024-01-04 16:00:00+00:00,45.38,46.94,40.6,41.57,1791169.0
2024-01-04 20:00:00+00:00,41.57,42.67,33.94,35.28,612323.0
2024-01-05 00:00:00+00:00,35.28,37.37,35.15,36.95,2226476.0
2024-01-05 04:00:00+00:00,36.95,37.69,30.15,31.94,4905115.0
2024-01-05 08:00:00+00:00,31.94,32.6,25.0,25.19,1672036.0
2024-01-05 12:00:00+00:00,25.19,30.81,25.15,30.74,1205559.0
2024-01-05 16:00:00+00:00,30.74,30.86,29.45,29.72,4515074.0
2024-01-05 20:00:00+00:00,29.72,30.37,29.3,30.03,533724.0
2024-01-06 00:00:00+00:00,30.03,30.13,23.64,23.69,1649739.0
2024-01-06 04:00:00+00:00,23.69,23.94,21.56,21.77,1359933.0
2024-01-06 08:00:00+00:00,21.77,22.29,21.43,22.15,2060822.0
